review_id,user_id,movie_id,source_viewing_id,rating,review_title,review_text,reviewed_at,sentiment_label,contains_spoiler,helpful_votes,review_language
URV000507,USR0136,MOV0121,VEW001622,2,아쉬움이 남은 황조롱이의 새벽: 기록,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-05-24T21:20:09Z,negative,false,298,ko
URV000508,USR0136,MOV0158,VEW001623,3,장단점이 뚜렷한 Animation,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-06-18T21:08:19Z,neutral,false,136,ko
URV000509,USR0137,MOV0016,VEW001633,1.5,아쉬움이 남은 푸른 궤도: 역설,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-05-03T23:00:45Z,negative,false,128,ko
URV000510,USR0137,MOV0200,VEW001634,4,다시 보고 싶은 “진홍 항구: 교차점”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2025-09-14T22:41:52Z,positive,false,57,ko
URV000511,USR0137,MOV0169,VEW001635,2.5,장단점이 뚜렷한 Fantasy,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-06-25T19:50:46Z,neutral,false,45,ko
URV000512,USR0138,MOV0084,VEW001645,3,장단점이 뚜렷한 Science Fiction,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-05-25T22:35:40Z,neutral,false,312,ko
URV000513,USR0138,MOV0002,VEW001646,3,장단점이 뚜렷한 Comedy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-05-19T06:39:43Z,neutral,false,270,ko
URV000514,USR0138,MOV0170,VEW001647,1.5,아쉬움이 남은 빈 프리즘: 교차점,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2025-08-14T23:27:30Z,negative,false,89,en
URV000515,USR0139,MOV0161,VEW001657,3.5,장단점이 뚜렷한 Drama,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-06-29T13:19:27Z,neutral,false,80,en
URV000516,USR0139,MOV0043,VEW001658,3,장단점이 뚜렷한 Thriller,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-05-03T00:19:31Z,neutral,false,95,ko
URV000517,USR0139,MOV0027,VEW001659,3,장단점이 뚜렷한 Documentary,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-11-15T11:23:38Z,neutral,false,74,ko
URV000518,USR0140,MOV0135,VEW001669,3.5,장단점이 뚜렷한 Romance,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-02-21T05:45:10Z,neutral,false,242,ko
URV000519,USR0140,MOV0136,VEW001670,3.5,장단점이 뚜렷한 Action,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-09-06T11:58:59Z,neutral,false,76,ko
URV000520,USR0140,MOV0130,VEW001671,2,아쉬움이 남은 황조롱이의 새벽: 교차점,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-05-06T13:51:51Z,negative,false,141,ko
URV000521,USR0141,MOV0197,VEW001681,2.5,장단점이 뚜렷한 Documentary,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-07-04T22:12:42Z,neutral,false,18,ko
URV000522,USR0141,MOV0122,VEW001682,3.5,장단점이 뚜렷한 Comedy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-01-27T19:58:54Z,neutral,false,210,ko
URV000523,USR0141,MOV0166,VEW001683,2,아쉬움이 남은 빈 프리즘: 역설,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-05-13T03:47:42Z,negative,false,56,ko
URV000524,USR0142,MOV0018,VEW001693,3.5,장단점이 뚜렷한 Animation,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-03-23T20:41:23Z,neutral,false,64,fr
URV000525,USR0142,MOV0160,VEW001694,3,장단점이 뚜렷한 Horror,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-08-20T21:03:52Z,neutral,false,342,ko
URV000526,USR0142,MOV0092,VEW001695,3.5,장단점이 뚜렷한 Comedy,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-07-28T22:22:38Z,neutral,false,171,ko
URV000527,USR0143,MOV0036,VEW001705,4,다시 보고 싶은 “잿빛 파도: 역설”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2025-05-26T06:27:04Z,positive,false,289,ko
URV000528,USR0143,MOV0047,VEW001706,2,아쉬움이 남은 고요한 항로: 연대기,기대했던 긴장감이 부족해 집중하기 어려웠다.,2025-03-17T19:33:43Z,negative,true,280,ko
URV000529,USR0143,MOV0100,VEW001707,2.5,장단점이 뚜렷한 Horror,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-03-21T05:17:24Z,neutral,false,208,en
URV000530,USR0144,MOV0022,VEW001717,3,장단점이 뚜렷한 Comedy,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-03-07T16:55:29Z,neutral,false,7,ko
URV000531,USR0144,MOV0111,VEW001718,3,장단점이 뚜렷한 Drama,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-07-18T06:42:08Z,neutral,false,72,ko
URV000532,USR0144,MOV0083,VEW001719,3.5,장단점이 뚜렷한 Thriller,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-04-23T00:08:30Z,neutral,false,166,ko
URV000533,USR0145,MOV0133,VEW001729,2,아쉬움이 남은 내일의 유리: 항해,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2024-08-04T05:05:51Z,negative,true,14,ko
URV000534,USR0145,MOV0174,VEW001730,3,장단점이 뚜렷한 Science Fiction,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-04-29T00:43:54Z,neutral,false,343,ko
URV000535,USR0145,MOV0168,VEW001731,2.5,장단점이 뚜렷한 Animation,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-04-01T05:19:40Z,neutral,false,155,de
URV000536,USR0146,MOV0053,VEW001741,2.5,장단점이 뚜렷한 Thriller,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-05-03T01:15:14Z,neutral,false,168,ko
URV000537,USR0146,MOV0045,VEW001742,1.5,아쉬움이 남은 고요한 항로: 정원,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-07-14T02:46:27Z,negative,true,307,ko
URV000538,USR0146,MOV0096,VEW001743,2,아쉬움이 남은 까마귀 첨탑: 역설,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-05-25T14:21:22Z,negative,true,22,ja
URV000539,USR0147,MOV0101,VEW001753,1,아쉬움이 남은 파도의 불씨: 기록,기대했던 긴장감이 부족해 집중하기 어려웠다.,2025-09-15T17:04:16Z,negative,false,67,ko
URV000540,USR0147,MOV0199,VEW001754,2,아쉬움이 남은 진홍 항구: 몽상,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-04-20T22:06:27Z,negative,false,203,ko
URV000541,USR0147,MOV0062,VEW001755,3,장단점이 뚜렷한 Comedy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-06-16T09:19:34Z,neutral,false,216,pt
URV000542,USR0148,MOV0175,VEW001765,3.5,장단점이 뚜렷한 Romance,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-02-03T16:21:26Z,neutral,false,244,ko
URV000543,USR0148,MOV0024,VEW001766,2.5,장단점이 뚜렷한 Science Fiction,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2024-10-05T02:11:20Z,neutral,false,101,en
URV000544,USR0148,MOV0028,VEW001767,2.5,장단점이 뚜렷한 Animation,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2023-04-24T04:25:42Z,neutral,false,90,ko
URV000545,USR0149,MOV0106,VEW001777,1,아쉬움이 남은 파도의 불씨: 역설,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-06-02T05:57:49Z,negative,false,90,ko
URV000546,USR0149,MOV0117,VEW001778,2.5,장단점이 뚜렷한 Documentary,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-12-02T17:41:57Z,neutral,false,202,ko
URV000547,USR0149,MOV0167,VEW001779,3,장단점이 뚜렷한 Documentary,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-11-20T09:02:47Z,neutral,true,5,ko
URV000548,USR0150,MOV0187,VEW001789,4.5,다시 보고 싶은 “비취 주파수: 연대기”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2026-01-29T20:20:23Z,positive,false,159,ko
URV000549,USR0150,MOV0162,VEW001790,1,아쉬움이 남은 빈 프리즘: 신호,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-06-02T03:50:11Z,negative,false,236,ko
URV000550,USR0150,MOV0182,VEW001791,2.5,장단점이 뚜렷한 Comedy,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2023-10-23T13:22:37Z,neutral,false,262,ko
URV000551,USR0151,MOV0009,VEW001801,4,다시 보고 싶은 “별비: 몽상”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2026-01-18T22:15:27Z,positive,false,217,ko
URV000552,USR0151,MOV0178,VEW001802,1.5,아쉬움이 남은 겨울 지도: 별자리,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-07-01T21:16:07Z,negative,false,172,ko
URV000553,USR0151,MOV0138,VEW001803,3,장단점이 뚜렷한 Animation,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2024-11-24T02:07:55Z,neutral,false,144,en
URV000554,USR0152,MOV0132,VEW001813,2.5,장단점이 뚜렷한 Comedy,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-01-04T01:27:10Z,neutral,false,320,fr
URV000555,USR0152,MOV0080,VEW001814,4.5,다시 보고 싶은 “메아리 항구: 교차점”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2026-04-26T09:48:31Z,positive,false,98,ko
URV000556,USR0152,MOV0043,VEW001815,2.5,장단점이 뚜렷한 Thriller,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-10-12T16:37:12Z,neutral,false,282,ko
URV000557,USR0153,MOV0122,VEW001825,4,다시 보고 싶은 “황조롱이의 새벽: 신호”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2024-11-05T01:37:34Z,positive,false,37,ko
URV000558,USR0153,MOV0003,VEW001826,2.5,장단점이 뚜렷한 Thriller,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-12-13T12:33:02Z,neutral,false,340,ko
URV000559,USR0153,MOV0169,VEW001827,2.5,장단점이 뚜렷한 Fantasy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-06-26T04:22:31Z,neutral,false,147,ko
URV000560,USR0154,MOV0177,VEW001837,1.5,아쉬움이 남은 겨울 지도: 연대기,기대했던 긴장감이 부족해 집중하기 어려웠다.,2025-10-17T22:24:31Z,negative,true,64,ko
URV000561,USR0154,MOV0087,VEW001838,2,아쉬움이 남은 빛의 수호자: 연대기,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-01-24T11:10:56Z,negative,false,75,ko
URV000562,USR0154,MOV0014,VEW001839,3.5,장단점이 뚜렷한 Science Fiction,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-07-02T12:02:55Z,neutral,false,121,ko
URV000563,USR0155,MOV0162,VEW001849,2,아쉬움이 남은 빈 프리즘: 신호,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-07-05T04:45:13Z,negative,false,337,ko
URV000564,USR0155,MOV0007,VEW001850,2.5,장단점이 뚜렷한 Documentary,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-01-22T13:04:40Z,neutral,false,256,ko
URV000565,USR0155,MOV0023,VEW001851,2.5,장단점이 뚜렷한 Thriller,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-02-11T00:02:17Z,neutral,true,168,de
URV000566,USR0156,MOV0044,VEW001861,4.5,다시 보고 싶은 “고요한 항로: 규약”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2025-09-05T23:01:33Z,positive,false,19,ja
URV000567,USR0156,MOV0059,VEW001862,3,장단점이 뚜렷한 Fantasy,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-12-09T11:09:44Z,neutral,false,190,ko
URV000568,USR0156,MOV0015,VEW001863,3,장단점이 뚜렷한 Romance,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-06-29T15:35:06Z,neutral,true,311,ko
URV000569,USR0157,MOV0027,VEW001873,2,아쉬움이 남은 달의 대장간: 연대기,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2024-10-21T16:29:14Z,negative,true,302,ko
URV000570,USR0157,MOV0108,VEW001874,3.5,장단점이 뚜렷한 Animation,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-04-29T01:44:26Z,neutral,false,143,ko
URV000571,USR0157,MOV0066,VEW001875,1.5,아쉬움이 남은 오리온 골짜기: 역설,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2024-04-06T04:58:19Z,negative,false,114,ko
URV000572,USR0158,MOV0043,VEW001885,3.5,장단점이 뚜렷한 Thriller,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-11-07T14:48:08Z,neutral,false,268,ko
URV000573,USR0158,MOV0135,VEW001886,3.5,장단점이 뚜렷한 Romance,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-05-02T16:11:24Z,neutral,false,143,ko
URV000574,USR0158,MOV0049,VEW001887,3,장단점이 뚜렷한 Fantasy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-04-05T00:15:10Z,neutral,true,218,en
URV000575,USR0159,MOV0164,VEW001897,2,아쉬움이 남은 빈 프리즘: 규약,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2025-05-06T13:46:46Z,negative,false,45,ko
URV000576,USR0159,MOV0141,VEW001898,2.5,장단점이 뚜렷한 Drama,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-12-17T11:56:28Z,neutral,false,204,en
URV000577,USR0159,MOV0127,VEW001899,2.5,장단점이 뚜렷한 Documentary,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-05-22T12:50:04Z,neutral,true,342,ko
URV000578,USR0160,MOV0086,VEW001909,2.5,장단점이 뚜렷한 Action,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-08-09T11:05:06Z,neutral,false,134,ko
URV000579,USR0160,MOV0069,VEW001910,2.5,장단점이 뚜렷한 Fantasy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-06-06T23:57:12Z,neutral,false,329,ko
URV000580,USR0160,MOV0139,VEW001911,1,아쉬움이 남은 내일의 유리: 몽상,기대했던 긴장감이 부족해 집중하기 어려웠다.,2023-08-09T03:36:53Z,negative,false,141,ko
URV000581,USR0161,MOV0113,VEW001921,3,장단점이 뚜렷한 Thriller,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-12-22T20:24:54Z,neutral,false,345,ko
URV000582,USR0161,MOV0120,VEW001922,2,아쉬움이 남은 새별 들판: 교차점,기대했던 긴장감이 부족해 집중하기 어려웠다.,2024-06-26T21:10:51Z,negative,true,159,en
URV000583,USR0161,MOV0108,VEW001923,2.5,장단점이 뚜렷한 Animation,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-05-25T20:04:59Z,neutral,false,120,ko
URV000584,USR0162,MOV0050,VEW001933,2,아쉬움이 남은 고요한 항로: 교차점,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-01-12T20:00:05Z,negative,false,84,fr
URV000585,USR0162,MOV0117,VEW001934,2,아쉬움이 남은 새별 들판: 연대기,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-12-08T12:08:21Z,negative,false,104,ko
URV000586,USR0162,MOV0109,VEW001935,2,아쉬움이 남은 파도의 불씨: 몽상,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-03-26T00:53:57Z,negative,false,292,ko
URV000587,USR0163,MOV0185,VEW001945,3,장단점이 뚜렷한 Romance,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-05-25T01:37:28Z,neutral,false,136,ko
URV000588,USR0163,MOV0077,VEW001946,3.5,장단점이 뚜렷한 Documentary,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2024-12-31T04:32:38Z,neutral,false,21,ko
URV000589,USR0163,MOV0183,VEW001947,1.5,아쉬움이 남은 비취 주파수: 항해,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-04-22T20:20:26Z,negative,false,92,ko
URV000590,USR0164,MOV0023,VEW001957,3,장단점이 뚜렷한 Thriller,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-02-26T16:30:23Z,neutral,false,253,ko
URV000591,USR0164,MOV0067,VEW001958,3,장단점이 뚜렷한 Documentary,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-12-19T05:50:57Z,neutral,false,264,ko
URV000592,USR0164,MOV0194,VEW001959,4,다시 보고 싶은 “진홍 항구: 규약”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2026-04-03T01:10:49Z,positive,false,6,hi
URV000593,USR0165,MOV0028,VEW001969,3,장단점이 뚜렷한 Animation,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2022-07-05T02:59:50Z,neutral,false,257,ko
URV000594,USR0165,MOV0022,VEW001970,2,아쉬움이 남은 달의 대장간: 신호,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2022-05-12T15:14:48Z,negative,false,184,ko
URV000595,USR0165,MOV0166,VEW001971,2.5,장단점이 뚜렷한 Action,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-10-28T06:22:45Z,neutral,true,285,ko
URV000596,USR0166,MOV0165,VEW001981,1.5,아쉬움이 남은 빈 프리즘: 정원,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-12-18T04:16:17Z,negative,false,168,ko
URV000597,USR0166,MOV0058,VEW001982,1,아쉬움이 남은 안개의 도시: 별자리,기대했던 긴장감이 부족해 집중하기 어려웠다.,2024-08-02T06:21:55Z,negative,false,61,ko
URV000598,USR0166,MOV0033,VEW001983,3,장단점이 뚜렷한 Thriller,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-06-24T10:41:18Z,neutral,false,309,ko
URV000599,USR0167,MOV0034,VEW001993,1.5,아쉬움이 남은 잿빛 파도: 규약,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-02-03T21:50:49Z,negative,false,224,pt
URV000600,USR0167,MOV0197,VEW001994,2.5,장단점이 뚜렷한 Documentary,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-03-10T10:46:00Z,neutral,true,82,ko
URV000601,USR0167,MOV0106,VEW001995,1,아쉬움이 남은 파도의 불씨: 역설,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-03-26T02:00:24Z,negative,false,32,pt
URV000602,USR0168,MOV0041,VEW002005,3,장단점이 뚜렷한 Drama,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-07-09T23:37:41Z,neutral,false,331,ko
URV000603,USR0168,MOV0186,VEW002006,2,아쉬움이 남은 비취 주파수: 역설,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-05-21T07:22:02Z,negative,false,218,ko
URV000604,USR0168,MOV0143,VEW002007,2,아쉬움이 남은 은빛 자오선: 항해,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-02-08T02:33:29Z,negative,false,150,ko
URV000605,USR0169,MOV0161,VEW002017,3.5,장단점이 뚜렷한 Drama,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-12-04T07:55:48Z,neutral,false,147,ko
URV000606,USR0169,MOV0056,VEW002018,3,장단점이 뚜렷한 Action,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2023-08-14T03:27:42Z,neutral,false,334,ko
URV000607,USR0169,MOV0048,VEW002019,2.5,장단점이 뚜렷한 Animation,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2024-06-22T15:53:50Z,neutral,false,168,ko
URV000608,USR0170,MOV0028,VEW002029,1.5,아쉬움이 남은 달의 대장간: 별자리,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2022-11-18T09:16:17Z,negative,false,84,ko
URV000609,USR0170,MOV0012,VEW002030,1.5,아쉬움이 남은 푸른 궤도: 신호,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2024-04-13T01:25:55Z,negative,false,348,ko
URV000610,USR0170,MOV0141,VEW002031,3,장단점이 뚜렷한 Drama,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2024-12-27T10:42:54Z,neutral,false,162,ko
URV000611,USR0171,MOV0044,VEW002041,3,장단점이 뚜렷한 Science Fiction,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-02-17T17:22:45Z,neutral,false,285,ko
URV000612,USR0171,MOV0098,VEW002042,3.5,장단점이 뚜렷한 Animation,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-06-10T16:44:32Z,neutral,false,42,ko
URV000613,USR0171,MOV0077,VEW002043,3.5,장단점이 뚜렷한 Documentary,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-12-23T03:42:14Z,neutral,false,275,ko
URV000614,USR0172,MOV0096,VEW002053,1,아쉬움이 남은 까마귀 첨탑: 역설,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-10-30T14:15:58Z,negative,false,346,ko
URV000615,USR0172,MOV0092,VEW002054,3.5,장단점이 뚜렷한 Comedy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2022-07-24T10:15:21Z,neutral,false,100,ko
URV000616,USR0172,MOV0136,VEW002055,2.5,장단점이 뚜렷한 Action,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-05-20T01:20:18Z,neutral,false,83,ko
URV000617,USR0173,MOV0026,VEW002065,3,장단점이 뚜렷한 Action,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2024-10-17T21:37:05Z,neutral,false,76,ko
URV000618,USR0173,MOV0195,VEW002066,3.5,장단점이 뚜렷한 Romance,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-12-31T17:27:29Z,neutral,false,298,en
URV000619,USR0173,MOV0190,VEW002067,2,아쉬움이 남은 비취 주파수: 교차점,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-05-11T16:41:31Z,negative,true,152,ko
URV000620,USR0174,MOV0112,VEW002077,3,장단점이 뚜렷한 Comedy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-01-07T15:39:07Z,neutral,false,189,ko
URV000621,USR0174,MOV0106,VEW002078,1,아쉬움이 남은 파도의 불씨: 역설,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-07-02T18:56:07Z,negative,false,312,ko
URV000622,USR0174,MOV0067,VEW002079,2.5,장단점이 뚜렷한 Documentary,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-07-11T19:23:01Z,neutral,true,27,ko
URV000623,USR0175,MOV0101,VEW002089,1.5,아쉬움이 남은 파도의 불씨: 기록,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-03-09T16:53:50Z,negative,false,48,de
URV000624,USR0175,MOV0040,VEW002090,2.5,장단점이 뚜렷한 Horror,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2024-09-07T05:09:23Z,neutral,false,3,ko
URV000625,USR0175,MOV0149,VEW002091,4,다시 보고 싶은 “은빛 자오선: 몽상”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2025-04-30T21:54:31Z,positive,false,312,ko
URV000626,USR0176,MOV0119,VEW002101,3,장단점이 뚜렷한 Fantasy,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-04-12T05:39:49Z,neutral,false,251,ko
URV000627,USR0176,MOV0045,VEW002102,1.5,아쉬움이 남은 고요한 항로: 정원,기대했던 긴장감이 부족해 집중하기 어려웠다.,2024-07-10T09:24:25Z,negative,false,50,ko
URV000628,USR0176,MOV0175,VEW002103,3,장단점이 뚜렷한 Romance,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2024-12-08T19:25:37Z,neutral,true,331,ja
URV000629,USR0177,MOV0135,VEW002113,3.5,장단점이 뚜렷한 Romance,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-06-17T18:28:43Z,neutral,false,100,ko
URV000630,USR0177,MOV0191,VEW002114,1,아쉬움이 남은 진홍 항구: 기록,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2023-08-23T10:55:35Z,negative,true,105,ko
URV000631,USR0177,MOV0199,VEW002115,2.5,장단점이 뚜렷한 Fantasy,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-05-25T09:43:04Z,neutral,false,120,ko
URV000632,USR0178,MOV0016,VEW002125,1.5,아쉬움이 남은 푸른 궤도: 역설,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-11-21T15:00:02Z,negative,false,1,en
URV000633,USR0178,MOV0120,VEW002126,1.5,아쉬움이 남은 새별 들판: 교차점,기대했던 긴장감이 부족해 집중하기 어려웠다.,2025-05-10T22:38:42Z,negative,false,288,ko
URV000634,USR0178,MOV0013,VEW002127,3.5,장단점이 뚜렷한 Thriller,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-08-27T03:26:31Z,neutral,true,153,ko
URV000635,USR0179,MOV0158,VEW002137,3.5,장단점이 뚜렷한 Animation,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-07-05T20:50:57Z,neutral,false,176,ko
URV000636,USR0179,MOV0011,VEW002138,2.5,장단점이 뚜렷한 Drama,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2023-02-03T00:46:51Z,neutral,false,220,ko
URV000637,USR0179,MOV0090,VEW002139,3,장단점이 뚜렷한 Horror,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-09-17T05:11:53Z,neutral,true,339,ko
URV000638,USR0180,MOV0074,VEW002149,2.5,장단점이 뚜렷한 Science Fiction,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-06-08T07:35:35Z,neutral,false,22,ko
URV000639,USR0180,MOV0126,VEW002150,1,아쉬움이 남은 황조롱이의 새벽: 역설,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-05-07T12:42:09Z,negative,true,61,ko
URV000640,USR0180,MOV0010,VEW002151,4,다시 보고 싶은 “별비: 교차점”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2025-11-20T16:56:27Z,positive,false,242,ko
URV000641,USR0181,MOV0028,VEW002161,3,장단점이 뚜렷한 Animation,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2024-11-26T10:38:09Z,neutral,false,185,ko
URV000642,USR0181,MOV0027,VEW002162,3.5,장단점이 뚜렷한 Documentary,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2022-04-14T06:38:18Z,neutral,true,72,ko
URV000643,USR0181,MOV0109,VEW002163,2,아쉬움이 남은 파도의 불씨: 몽상,기대했던 긴장감이 부족해 집중하기 어려웠다.,2025-07-27T01:44:30Z,negative,false,261,en
URV000644,USR0182,MOV0105,VEW002173,2.5,장단점이 뚜렷한 Romance,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2024-06-09T11:21:59Z,neutral,false,152,ko
